from,amount
FLQYEC6WTQWIELGB77QP2VFRRONPTRN6A5XB2B6HPL2RP3IA3MLLINY64Y,10468.0
2HGZ2WLDORPTZWJXN6ZRQBZX2FCOMQMGTXYHGC2ICF3ZMEFVUPSUPXZJ6U,1.0
BTIAXWB2UIDPKF2FCKK7IRW45A2GKJOG7FO4VBKS6AOLHMNLIQ4V27LSCY,5.0
SNGCSF6GDEZORYK7KN54PJUZ7VO7M5PCNJ6OAAIENZAWXDJKYODM2NN2CM,100.0
XFCZEMYFV2KZ3SY4QEF4JMCT6XJKVAU2QHQYTP4PA7STUOJD53IIXTX6ZM,49.36
SNGCSF6GDEZORYK7KN54PJUZ7VO7M5PCNJ6OAAIENZAWXDJKYODM2NN2CM,28.0
CXAIZ4HOWTAMG5N232457TUAUSBTIKXQM5BKZYLZEGVVIKYJJLFVQWUNKU,100.0
BEM3KEGO22Y7LBMQPSQZRT4O2II25L5XWOHVAMLIWT5T2GLKW5UW67ZR2M,11199.0
TVDSS76GDM7TXOB6CJUD236PGTKKDWNZ3QCL2LYFWMB5CRP67A6TSHCGMI,1757.0
COX7UTYT3I2CETNGXY73HRSAMM7YPF4QFBAEK5VAC63JUDGCNCMWZ3T2EM,7163.0
VH7MYELFIHWX3XENOKSKDWSV3BIM7EE66VJYP7Z3ZPC5IQVMI2TXZJCP74,4543.0
56AYPDQ2NR6FABWUJIKKJVFR57UGL5AQQ3JFEBNGK32DT3YCVLAQOY7N54,299300.0
AWDSFOD2RQUFE22BGR4OR3X3PQVFPOVPRA74YZACJIFL622VQ3RMGXTLRE,49000.0
CQHS4BYVG2PDTX6SIHAD6IDW6HLIR462K7JILZDWKGZJGEPOD3BSGQ4N3Y,2500.0
YCTZAK3PC6ZS5SH53JX3GZ3Q2QEJ4WQ32HXYDFRIJZIV66TDWJSNNEE6AA,7170.0
B7VVV353UBFSK6YH3YWQCENGGHBXJXNRWWFURR5FGXUW4FUUNISWDE5IRU,10640.0
NYDUUA3JD6FJOQ6GIX67CDIICZCNDJAUFZ4LRNOSUTL2VTZAJTGGP3Q5OQ,59556.0
HMPW2VHKNPIGU3H6D6KX3ZQBKRMOB6VEI6XQBDXUWE5TSBL2L7WWAXGBOM,4691.0
AI2BCOUBBQRX4CPBO3NQJU7IUM6HPYMBBVYAHRADPFAU6DJGKEMPHGNSSQ,251116.0
A3UO6FVXAU344ZQ6Y2QVKBXJQM7RU26X6I45F5USDCSE36KJZNYIGHKTS4,19379.0
56UP7DA24GYEQKCEM4DPBKXGN5ENC7IH62AIEHEVHBZ2F2PLCRGF4LUDC4,700000.0
Q7Q4HRHD6GSMYRXVQIW4ZWAGJDBB3BMJ2Q2YVNACBUXXBWGV7ZAMLAI26E,12556.8
PQPPTTYZC7BY2CJN4HOW34PL4E4XHNEG7TTBEFAZF36M5F3PUYNTBDIHBY,26778.0
6MW3H4VEGZHCKRHLP7NRB2YXHIYHRXTNFYGSNTDBI2AAGHG56RZ5YKBPGE,12547.0
YCRWL6AXSNSDRJ6IE5DBY34AW4N5MGT65S5OOLFXVPIDK4Z54ZZ5R66JGI,10225.0
TICJXTK5ADXYGZHBO2APLDJRPHSTKWQVT7GQQANFIFTVU2LE573PY7DL4E,73644.63
HFT3ZVIPSBVVSPHGENERIZ6GJGS5533EBOE2WQLTSG7JU7JZN7AJCMFN4U,44737.0
2C5VYVSUIQYQZFSCCRDUJDIEAGV5LTWQVLXDX5HRXAL2DWGRF6BQLKJ6KI,30000.0
PDLTF43ESC5W5SOTGUQIPQC3LQES3Q4V3QGZQVENONBKO2CV6XCZNWCTVU,12845.0
CTYYO7HONCGUC3V5UGNCVBMJVM2A33J7PKLCAC5LZOCUWZ6UNFIEP2HYNU,11003.0
OH2NQCXFLB4BBZ6PCZ2LU4RTMCNZJR3HNJTYWXYWIJ64HV7MDI77ZJDTMY,5000.0
G2YDWFLK6EHUN7GNUAQNZ33HZFCQ43LE346CNH2UI5MR6HR22IRPDXCE4Q,17300.0
SS63W2WUJZS32EZCLU6JXE5A2DGUFXC5CGB2CNKLIDNGBI566IQRHYXXKE,231.89
EXTP5V24TBT6UJWM7LPZEHSJSTAIYMUXQ556C52PNZJ6WCGHRA4JCS2NW4,33892.0
CJABNJAAHBSA7VVKISFCWTRKSBQQC2SGAY7JAOTOE3S6HCL6IH4I6DOJZI,290000.0
TWW2T2TGMPDTBDAS3GW5GGZNFUQYBUWC33YX6EXQ2UHHEH2HAB3A5HLPAQ,89.38
TWW2T2TGMPDTBDAS3GW5GGZNFUQYBUWC33YX6EXQ2UHHEH2HAB3A5HLPAQ,10000.0
LEFID3663OWCS5JVRNG64SS3JHXCBKIAFXJZBHIXMLILBZRUQDY4IPGXC4,8017.0
KRZYFYXTQ3YK5ADN4VFYFHGRLA6RGUIEO3D54LZC3MV5LKI66P3LDLPVTI,100780.28
5EXE2CFWEJG3MSXPWNYR7YCHIWUUBJ7TIPO2JP6VA2TA5TKDQLCUFHW2R4,10738.0
HLZXOBMMZ3Q3XO7UVKP5OFGWPOJDGEGBOWAXLRPM6WUVIU3MYGV3SUTFQM,5620.32
HEZ537GU7UJVVPT36PG77IA7OQYPUEAMPA3LDZJ4RPFVE4233ZPWG2SWEE,22315.0
CRFI6TTPTUWXA2PATEXPHK6OD52KMTBBGFEXTJYIYXO2GX5CBE7G3PAB4U,372.76
A3RQRSLYPIPNU77CR2FT26ON37FIBJR6MSTSTH72MRDEHE7WHMKX5I232Q,1387.0
SICZCCMHJRR7FD2X7IC7UBYYLZJFHFHXPLKJ6QQFJ5Y7OUDJWVWQQDXH6Q,856281.0
SICZCCMHJRR7FD2X7IC7UBYYLZJFHFHXPLKJ6QQFJ5Y7OUDJWVWQQDXH6Q,1.0
QQQ7RQCJ6RU34AHYC6NVUH5RWM4IYFVMRXPBH45UGRCBOBIS7XPPEPO4CM,25.0
ROJMVMCWRJI6PUGY7TAWGBQNOIQ7KUGHC4O7OFKQSBAPFGS53BNFVB6V4I,155454.13
C5MWAU6LKHA6RBEX4224MZQD3GTUEL2AXEOTJDYENT6U5W2UTIK4GZEFZI,959.0
VAIUNW6AJX36BL7BIMOWTDTE7F3ZNXTXIJF5YIL6OU5MBWUESAHFLFXB24,13000.0
VUAWQOWCVHQALHZNFWIBGMGU3W3PJZOHO5PFGFWFPJC6MU4IW3VP6G3YW4,45681.0
ZKSLXW4YDFL5C3RBKEUK4PGTZL4CSQYMKOYD3DYUV237222K3IO7AQP5IY,23308.0
IGM3XXZNAR33FKPVRSUDYX4SJDHGOFW2LMFMGRLJL7MDPWTWA7BSPDOP6U,106758.0
5CZ37IH2PH2IUBUFM7CCAGNTQEWCUHOAU2O4GEBBU2TF7ZUCQDVK5ANFCM,1000000.0
5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,29445.0
2OMNHESNVGIXPJCWZR7EUEHKVKIH33FYAGMUMEYLLOB24Z4G22NS5V5OEQ,155767.0
KW556YVVJ4PM4G3WKJOE5II6Z3ATJ4QDENITM47PWM542WZAGCEHEOKMFY,11327.0
RZNDS3LX2RBMZDFSZE5D2YKMVSBELOMYH2TK364IAQULL6ZCORDYEXOCWE,1.0
K73G4UKBID373WUCHHD4LZOI4O4VUDPVTLY3J5S2YPVRINGJSJAFSTTKUU,11243.0
RZNDS3LX2RBMZDFSZE5D2YKMVSBELOMYH2TK364IAQULL6ZCORDYEXOCWE,1.0
RZNDS3LX2RBMZDFSZE5D2YKMVSBELOMYH2TK364IAQULL6ZCORDYEXOCWE,1.0
IQZSZQ2DENEORCFPIF56RPBQR3LV7WHVSA3TJJZKYJKDVUG7RACVQQYLHU,39934.0
JJ7WAHQDWLCHNKEZPLGKFF4Y4OLKYY2HNZH7GBBCZXZ3Y4LKVBSXM6RMR4,10729.52
DSRPAHSC2TBYVYPEVOXPK2TO33UPS5P4J5IWFEBGKZG6FZLGCWSJVWDDAU,12000.0
RYL7PTWXMSJBTNDGIYMKEHVQSZEO234NA7ODGEDRPNBKSEHTRRTMVXDRF4,20630.0
RYL7PTWXMSJBTNDGIYMKEHVQSZEO234NA7ODGEDRPNBKSEHTRRTMVXDRF4,1.0
IZIRBJJM3ZAW63AIGINNAPGUX542ZGZVJVHLSIRP2QBAKPX2GR6DF6I5NQ,2.0
PDVF7BKP7DQDGLDSC3OTW6GM34ZSA7HTOC5WSUGM72MBZFF2UKTC3HJZPA,1.0
25S2YKMG2E3L5RTFI67NTSWFJJQHBTDULAIN7TQVXWB3E4E5Y6BPG3O44I,0.0
3XOQCAIHLQQMTIX5QZGGVRX52DC6ARDKZJOMLF7SSCYLP3WWUNYLPN4WN4,4.0
